bid_open,bid_high,bid_low,bid_close,datetime,ask_open,ask_high,ask_low,ask_close,open,high,low,close,spread_close
1566.461,1570.706,1561.623,1565.769,2023-03-14,1567.397,1571.574,1562.465,1566.764,1566.929,1571.14,1562.044,1566.2665,0.9949999999998907
1565.74,1611.252,1551.45,1591.603,2023-03-15,1566.764,1612.118,1552.35,1592.714,1566.252,1611.685,1551.9,1592.1585,1.1109999999998763
1591.591,1607.027,1578.809,1586.204,2023-03-16,1592.714,1607.996,1579.901,1587.174,1592.1525,1607.5115,1579.355,1586.689,0.9700000000000272
1586.228,1632.17,1583.348,1631.69,2023-03-17,1587.174,1634.661,1584.371,1634.583,1586.701,1633.4155,1583.8595,1633.1365,2.893000000000029
1631.69,1631.69,1631.69,1631.69,2023-03-18,1634.583,1634.583,1634.583,1634.583,1633.1365,1633.1365,1633.1365,1633.1365,2.893000000000029
1625.221,1630.638,1620.218,1621.609,2023-03-19,1628.119,1632.465,1621.635,1622.936,1626.67,1631.5515,1620.9265,1622.2725,1.3269999999999982
1621.598,1647.819,1604.462,1609.946,2023-03-20,1622.947,1648.908,1605.452,1611.065,1622.2725,1648.3635,1604.957,1610.5055,1.119000000000142
1609.946,1618.662,1584.219,1588.97,2023-03-21,1611.036,1619.725,1585.18,1590.068,1610.491,1619.1935,1584.6995000000002,1589.519,1.0979999999999563
1588.984,1608.6,1578.378,1603.798,2023-03-22,1590.098,1609.733,1579.45,1604.882,1589.541,1609.1664999999998,1578.914,1604.34,1.08400000000006
1603.819,1630.667,1600.123,1620.989,2023-03-23,1604.915,1631.718,1601.097,1622.114,1604.367,1631.1925,1600.61,1621.5515,1.125
1621.011,1638.986,1614.671,1616.241,2023-03-24,1622.146,1640.326,1615.833,1619.062,1621.5785,1639.656,1615.252,1617.6515,2.8209999999999127
1616.241,1616.241,1616.241,1616.241,2023-03-25,1619.062,1619.062,1619.062,1619.062,1617.6515,1617.6515,1617.6515,1617.6515,2.8209999999999127
1615.195,1615.199,1609.125,1613.232,2023-03-26,1616.196,1616.234,1609.956,1613.921,1615.6954999999998,1615.7165,1609.5405,1613.5765,0.6890000000000782
1613.242,1616.514,1583.526,1592.139,2023-03-27,1613.928,1617.118,1584.103,1592.809,1613.585,1616.8159999999998,1583.8145,1592.474,0.6700000000000728
1592.115,1600.522,1583.443,1599.018,2023-03-28,1592.793,1601.152,1584.02,1599.623,1592.454,1600.837,1583.7315,1599.3205,0.6050000000000182
1599.016,1600.204,1588.504,1594.505,2023-03-29,1599.626,1600.799,1589.107,1595.167,1599.321,1600.5015,1588.8055,1594.836,0.6619999999998072
1594.546,1602.349,1586.961,1597.012,2023-03-30,1595.208,1602.944,1587.528,1597.605,1594.877,1602.6464999999998,1587.2445,1597.3085,0.5930000000000746
1597.012,1603.905,1594.626,1595.195,2023-03-31,1597.644,1604.486,1595.195,1597.67,1597.328,1604.1955,1594.9105,1596.4325,2.4750000000001364
1595.195,1595.195,1595.195,1595.195,2023-04-01,1597.67,1597.67,1597.67,1597.67,1596.4325,1596.4325,1596.4325,1596.4325,2.4750000000001364
1592.44,1594.537,1588.871,1592.01,2023-04-02,1597.574,1598.805,1592.669,1593.969,1595.007,1596.671,1590.77,1592.9895,1.95900000000006
1592.021,1605.852,1586.588,1597.348,2023-04-03,1593.969,1607.537,1588.335,1599.166,1592.995,1606.6945,1587.4615,1598.257,1.817999999999984
1597.348,1620.598,1582.869,1616.865,2023-04-04,1599.144,1622.427,1584.541,1618.706,1598.246,1621.5124999999998,1583.705,1617.7855,1.8409999999998945
1616.843,1626.481,1612.307,1620.22,2023-04-05,1618.714,1628.209,1614.256,1621.99,1617.7785,1627.345,1613.2815,1621.105,1.7699999999999818
1620.22,1621.062,1610.345,1611.358,2023-04-06,1621.999,1622.783,1612.124,1615.786,1621.1095,1621.9225,1611.2345,1613.572,4.428000000000111
