datetime,open,high,low,close,volume
2010-01-04,22,22.19250,21.86500,22.035000,20180000
2010-01-05,21.82500,21.88250,21.5,21.78250,25833600
2010-01-06,21.75250,21.77000,21.47500,21.49000,16254000
2010-01-07,21.49250,21.75,21.38750,21.69000,27841200
2010-01-08,21.70500,21.84750,21.55750,21.75,11907200
2010-01-11,21.87750,21.98500,21.54250,21.6875,12912000
2010-01-12,21.64500,21.76250,21.46250,21.58500,12842000
2010-01-13,21.61500,21.80000,21.48750,21.78500,13428800
2010-01-14,21.74250,21.88250,21.625,21.86000,18379600
2010-01-15,21.87000,21.88500,21.48000,21.53500,21295200
2010-01-19,21.54250,22.10250,21.42500,21.96250,15239600
2010-01-20,21.92000,21.93500,21.57750,21.85500,12771200
2010-01-21,21.86250,21.97500,21.030001,21.11250,28140800
2010-01-22,21.0074997,21.097500,20.41000,20.68250,29776400
2010-01-25,20.85000,20.95250,20.35250,20.50750,16147200
2010-01-26,20.33750,20.63500,20.24750,20.28750,12437600
2010-01-27,20.22000,21.032499,20.15250,20.97750,19335200
2010-01-28,21.090000,21.12000,20.35250,20.66250,13070800
2010-01-29,20.65000,21.24500,20.46750,20.50750,20281600
2010-02-01,20.57250,21.1875,20.55000,20.91500,16098000
2010-02-02,21.065001,21.11750,20.875,21.0025005,14441600
2010-02-03,21.059999,21.12250,20.52500,20.88000,32197600
2010-02-04,21.3125,21.54500,20.70000,20.76250,66486800
2010-02-05,20.83000,20.96500,20.13500,20.64000,38687200
2010-02-08,20.72500,21.094999,20.64000,20.76250,23966800
2010-02-09,20.92250,21.032499,20.67500,20.81750,17968000
2010-02-10,20.87250,20.97750,20.72250,20.91000,14572800
2010-02-11,20.94750,21.30250,20.8125,21.28500,18044800
2010-02-12,21.125,21.23500,20.91250,21.19500,22114800
2010-02-16,21.30750,21.48500,21.30000,21.47000,16065600
2010-02-17,21.50250,21.63500,21.44000,21.60500,14976800
2010-02-18,21.5,21.86250,21.5,21.74000,15289200
2010-02-19,21.5,21.74500,21.37250,21.70250,13672000
2010-02-22,21.76250,21.94000,21.70250,21.72750,11572800
2010-02-23,21.75500,21.89750,21.51500,21.53000,19129200
2010-02-24,21.55500,21.65250,21.1875,21.40750,16210000
2010-02-25,21.1875,21.36000,20.93500,21.30750,14140800
2010-02-26,21.39500,21.43000,21.25500,21.32000,12476400
2010-03-01,21.375,21.73500,21.32000,21.70500,13495200
2010-03-02,21.70500,21.74500,21.5625,21.61250,12901200
2010-03-03,21.65000,21.80250,21.56000,21.70000,13658000
2010-03-04,21.75,21.86250,21.53250,21.76000,14576800
2010-03-05,21.85000,22.14000,21.77500,22.12750,19503600
2010-03-08,22.11250,22.73250,22.022499,22.65750,31258400
2010-03-09,22.5625,22.91750,22.46500,22.53750,36690800
2010-03-10,22.43500,22.95250,22.38750,22.88000,28438800
2010-03-11,22.74250,23.32000,22.70000,23.18500,55125200
2010-03-12,23.29250,23.40750,23.16250,23.3125,28641200
2010-03-15,23.21750,23.28750,22.78000,23.10250,20734000
2010-03-16,23.17000,23.22750,22.83750,22.91250,19068000
2010-03-17,23.030001,23.10250,22.81000,22.87750,14785200
2010-03-18,22.875,22.95500,22.52000,22.53250,18766000
2010-03-19,22.21000,22.6875,22.17250,22.21000,24224000
2010-03-22,22.097500,22.4375,22.045000,22.31000,16674400
2010-03-23,22.375,22.57500,22.3125,22.49500,13516400
2010-03-24,22.40000,22.48500,22.14750,22.1875,15611600
2010-03-25,22.42000,22.94500,22.37250,22.60250,20353600
2010-03-26,22.68250,22.8125,22.41250,22.5625,13536000
2010-03-29,22.64250,22.79000,22.53500,22.56000,11134400
2010-03-30,22.61750,22.96000,22.58500,22.75,16330800
2010-03-31,22.67500,23.049999,22.63000,22.75750,12504400
2010-04-01,22.92000,23.14500,22.82750,23.13750,17464400
2010-04-05,23.26250,23.30000,23.025000,23.11750,15363200
2010-04-06,23.0074997,23.33250,22.95250,23.10000,13813600
2010-04-07,23.125,23.125,22.65750,22.67750,14750400
2010-04-08,22.66500,23.020000,22.625,22.87250,10770000
2010-04-09,22.98500,23.15250,22.91250,23.13000,9567200
2010-04-12,23.26250,23.37250,23.125,23.29750,9323200
2010-04-13,23.35250,23.44750,23.040001,23.19750,11436000
2010-04-14,23.29000,23.61000,23.21500,23.56500,17329200
2010-04-15,23.59000,23.81500,23.48250,23.61250,20639200
2010-04-16,23.52000,23.72750,23.20000,23.46250,18766400
2010-04-19,23.30000,23.54500,23.020000,23.28000,12586400
2010-04-20,23.41250,23.52250,23.125,23.51250,9090400
2010-04-21,23.58750,23.59500,23.21500,23.28250,11365600
2010-04-22,23.20500,23.80000,23.11500,23.78500,14658400
2010-04-23,24.049999,24.20500,23.80750,24.14750,12498800
2010-04-26,24.25750,24.29750,23.88500,24,18274800
2010-04-27,23.98750,24.057501,23.22250,23.23750,17868400
2010-04-28,23.43000,23.51500,23.075001,23.40250,20395200
