datetime,open,high,low,close,volume
2021-04-14,381,429.54001,310,328.28000,81065700
2021-04-15,348.89999,349.20001,317.26999,322.75,39777900
2021-04-16,327.5,345.98999,321.029999,342,22654500
2021-04-19,337.26001,341.010010,326.79001,333,11405600
2021-04-20,333.42999,334.82999,312.019989,320.82001,18082300
2021-04-21,312.51999,327.47000,302.10001,311.92001,10103900
2021-04-22,305.76001,313.5,287.20001,293.45001,14991900
2021-04-23,282.75,303,282.070007,291.60001,9853800
2021-04-26,304.29001,306.10001,296.89999,304.54001,6330200
2021-04-27,306.70001,306.70001,299.5,302,3902000
2021-04-28,301.010010,302.89999,298.049988,298.049988,2746100
2021-04-29,298.45001,300,292.10001,294.76999,2845800
2021-04-30,293,302.73999,291,297.64001,3997400
2021-05-03,304,305.029999,293.94000,294.20999,3333800
2021-05-04,292.059998,292.19000,275.60999,280.66000,5707700
2021-05-05,284.95001,289.14999,269,273,5074600
2021-05-06,271.14999,272.14001,250.50999,256.76001,8342000
2021-05-07,261.14999,267.070007,258.38000,263.70001,4243700
2021-05-10,266.39999,297.5,259.37000,293.45001,10268600
2021-05-11,281.049988,303.32001,276.51001,303,7456000
2021-05-12,299.54001,306.98001,280.79001,283.60999,7214200
2021-05-13,276.45999,285,252.25999,265.10001,11226800
2021-05-14,280.37000,280.64001,256.35001,258.37000,11751800
2021-05-17,250,250.25,238.25,248.24001,8828100
2021-05-18,238.83000,252.17000,238.5,239,7852100
2021-05-19,212.92999,229,208,224.80000,16766000
2021-05-20,236.10001,238.80000,226.25999,233.39999,10386900
2021-05-21,235.97000,238.97000,223.89999,224.35001,7554900
2021-05-24,227.28000,231,224.039993,225.30000,10185600
2021-05-25,230,243.99001,228,242.41000,11827800
2021-05-26,247.5,249.39000,239.37000,241.52000,6602800
2021-05-27,245.21001,247.24001,240.32001,247.089996,5083300
2021-05-28,243.57001,244.63000,236.53999,236.53999,5091500
2021-06-01,238.50999,244.71001,238.10001,238.92999,3962700
2021-06-02,242.80000,243.89999,238.71001,240.48000,3383800
2021-06-03,241.39000,241.5,233.5,233.66000,3091100
2021-06-04,229.99001,233.36000,227.5,228.78999,3775100
2021-06-07,229.92000,232.56000,226.5,231.45000,2658300
2021-06-08,227.16000,229.33000,217.39999,220.66000,6015800
2021-06-09,222.80000,229.78999,217.39999,224.32001,6865900
2021-06-10,226.22000,229.78999,221.47000,221.85001,3955300
2021-06-11,223.5,225.74001,221.96001,223.92000,2383500
2021-06-14,231.27000,239.75999,229.75999,239.10001,6151700
2021-06-15,236.23000,237.67000,230.96001,232.21001,3007900
2021-06-16,231.39999,234.67999,226.28000,228.050003,2874800
2021-06-17,226.88000,233.23000,226.35001,230.66000,2589600
2021-06-18,226.92000,232.69000,226.5,229.28999,3265200
2021-06-21,223.14000,224.99001,218.77000,222.60001,4687600
2021-06-22,216.25,223.14999,210.77000,222.47000,6206100
2021-06-23,225.53999,230.52000,224.5,226.0099945,3394700
2021-06-24,228.46001,230.039993,226.67000,229.92999,2857700
2021-06-25,226.97000,227.82001,223.22000,224.53999,2507000
2021-06-28,227.64000,248.059998,226.13000,246.69000,7449000
2021-06-29,250.20000,261.14999,250.0099945,254.89999,7867600
2021-06-30,248.30000,254.67000,247,253.30000,4143500
2021-07-01,251.089996,255.14999,240.53000,241.44000,3611300
2021-07-02,242,246.80000,238.88000,240.72000,2325000
2021-07-06,243,243,234.020004,235.41000,2212600
2021-07-07,238.96001,252.99001,232.34000,251.97000,4804400
2021-07-08,239,246.60001,233.61000,244.28999,4350000
2021-07-09,245,256.98999,244.21001,253.88000,4457400
2021-07-12,254,254.89000,246.83000,247.67000,2222100
2021-07-13,245.50999,249.14999,242.92999,243.31000,3308000
2021-07-14,244.89999,247.45000,229.16000,229.94000,4808400
2021-07-15,229.94000,234.47000,220.37000,224.63000,3635900
2021-07-16,227.20000,231.30000,220.66000,225.0099945,3373100
2021-07-19,216.92000,221.89000,213.22000,220.61000,3149300
2021-07-20,216.71001,226.89000,213.23000,224.96001,3104800
2021-07-21,231.70000,237.14999,229.19000,230.87000,3677400
2021-07-22,232,232.32001,224.5,226.080002,2551700
2021-07-23,226.22000,227.35001,222.73000,224.92000,1574700
2021-07-26,240.080002,249.80000,237.88000,245.45000,7615700
2021-07-27,243,243.21001,229.12000,235.080002,5636400
2021-07-28,240.30000,242.87000,238.029999,241.75,2065200
2021-07-29,241.77000,245.16000,235.33000,235.78000,2453100
2021-07-30,233.28000,238.070007,231.89999,236.58000,2041100
2021-08-02,237.28000,240.38000,233.80000,235.39999,2151300
2021-08-03,233.87000,235.69000,226.91000,230.17999,2850500
2021-08-04,231.059998,245.47000,229.85001,244.36000,3684700
2021-08-05,239.75999,258.31000,237.59000,255.5,6017800
2021-08-06,255.5,263.89999,250.23000,258.26001,5579900
2021-08-09,267.85001,282.42999,267.5,280.47000,8892400
2021-08-10,280.67001,281.5,264.25,269.67001,7723400
2021-08-11,282.34000,294,274.35001,278.39999,13998300
2021-08-12,266.39001,267.75,255.20000,256.5,8247800
2021-08-13,262.82001,266.5,259.97000,261.25,4472800
2021-08-16,265.26001,265.42999,253.60001,256.82999,3232200
2021-08-17,253.14000,260.73999,246.23000,250.80000,3102000
2021-08-18,249,254.39999,243.75999,244.39000,2565000
2021-08-19,240.60001,249.77000,239.19000,248.24001,3247200
2021-08-20,252,260.62000,251.42000,257.32001,4031100
2021-08-23,263.67001,266.5,255,256,5705300
2021-08-24,256.98999,260.25,253.20000,259.28000,3982800
2021-08-25,257,262.10999,256,256.76999,2675100
2021-08-26,253.21001,255.20000,248.5,248.53999,3038900
2021-08-27,249.39000,259.67001,248.089996,259.12000,3201400
2021-08-30,256.35001,263.34000,256.25,262.66000,2687600
2021-08-31,260.019989,263.39999,257.17999,259,2493800
2021-09-01,260.31000,272.10001,258.63000,265.89999,4789600
2021-09-02,272.54001,275.66000,266,268.17999,3733200
2021-09-03,272,280.60999,270.029999,278.44000,4425700
2021-09-07,277,278.87000,262.60001,266.81000,5173000
2021-09-08,257,262.95001,253.88000,258.20001,4507600
2021-09-09,260.29999,263.81000,255.70000,256.42001,3074500
2021-09-10,257.31000,258.87000,247.39999,248.32001,3191300
2021-09-13,246.50999,251.88000,239.60001,242.84000,4021400
2021-09-14,247.25,248.78999,241.27000,243,2748900
2021-09-15,244,249.47000,242.050003,247.070007,2148300
2021-09-16,247.38000,247.46001,239.61000,243.21001,2596800
2021-09-17,243.13000,245.63000,238.75,245.19000,2948000
2021-09-20,234.45000,237.36000,231.14999,236.53000,4192600
2021-09-21,237.0099945,240.25999,234.25999,238.46001,2174700
2021-09-22,239.91000,243.20000,237.75999,241.85001,1660200
2021-09-23,244.57001,245.80000,237.070007,237.5,3151300
2021-09-24,231,235.31000,229.17000,231.82001,3700000
2021-09-27,231.88000,233.39999,227.35001,232.24001,3234800
2021-09-28,229.67999,232.50999,227.52000,229.84000,3231200
2021-09-29,231,233.77000,225.039993,225.28000,2547300
2021-09-30,227,229.99001,225.28000,227.48000,2514700
2021-10-01,232.89000,235.75999,226.92999,231.14999,3457300
2021-10-04,231.49001,233.10001,224.50999,229.31000,2591100
2021-10-05,231.35001,240.089996,230.78999,240.089996,2994400
2021-10-06,242.39999,252.14000,242.20000,250.38000,5747700
2021-10-07,248,253,245.64999,251.59000,3213200
2021-10-08,253.53000,256.17999,246.89999,248.14000,2873700
2021-10-11,249.57001,263.19000,248.49001,256.5,4945300
2021-10-12,254.25999,256.37000,246.080002,249.33000,3971900
2021-10-13,246.5,249.73000,244.56000,246.78000,2878000
2021-10-14,250.89999,262.95001,249.10001,260,6299100
2021-10-15,266.60001,281.72000,266.53000,280.60999,9517500
2021-10-18,275.73999,296.98001,271.5,293.34000,11789600
2021-10-19,300,307.85001,294.10999,305.63000,14785700
2021-10-20,306.66000,317.37000,303.95999,314.70999,10315300
2021-10-21,311.95999,317.17999,298,300.010010,8289200
2021-10-22,302,306,293.62000,300.84000,5437300
2021-10-25,306.76001,327,305.10999,325.54001,8444900
2021-10-26,328.14999,328.48001,315.51001,319.48999,7635800
2021-10-27,309.32999,320.28000,306.5,311.67001,5253300
2021-10-28,319.81000,327.72000,311,319.13000,5952300
2021-10-29,319.32001,326.5,316.14001,319.42001,3766400
2021-11-01,324.76999,338.42999,323.89999,330.98999,6255900
2021-11-02,336.32999,345.25,332.14001,336.34000,6104700
2021-11-03,335.26001,344.47000,328.31000,344.38000,4809800
2021-11-04,340.73999,345.85001,333.88000,344.45001,5893700
2021-11-05,345.23001,345.23001,333.44000,337.049988,3527600
2021-11-08,349.5,363.17001,345.56000,353.92001,8531100
2021-11-09,367.39001,368.89999,345.059998,357.39001,10153700
2021-11-10,327.22000,348.98001,320,328.60001,15168900
2021-11-11,327.42999,342.48999,327,336.39001,4905800
2021-11-12,339.25,344,332.56000,342.98001,4469900
2021-11-15,345.10001,355.20001,339.029999,345.35999,4465700
2021-11-16,333.14001,347.39999,331.57999,342.12000,4128100
2021-11-17,342.029999,348.48999,338.17999,346.51999,3772100
2021-11-18,343,344.84000,323.41000,323.57001,5408800
2021-11-19,325.56000,339.41000,325.39999,332.54999,3680400
2021-11-22,333.32999,335.89999,310.67001,315.48001,5013600
2021-11-23,312.5,319.70001,304.60001,317.20001,3465000
2021-11-24,309.38000,316.32001,305.88000,312.38000,2759800
2021-11-26,301.29999,307.92001,299.14999,303.19000,2678700
2021-11-29,312.22000,321.57999,306.75,319.39001,4159700
2021-11-30,320.75,331.70001,310.98001,315,7168400
2021-12-01,318.60001,323,293.70001,294.5,4267500
2021-12-02,295.16000,305.32001,283.82001,284.70999,4625100
2021-12-03,286,286,258.16000,265.64999,7271100
2021-12-06,253.13000,267.23001,244.46001,263.23999,5366400
2021-12-07,277.64999,290.19000,274.91000,286.42001,4648200
2021-12-08,284.44000,290,278.29001,287.48001,2495900
2021-12-09,284.97000,284.98999,258.92001,263.91000,5394600
2021-12-10,266.29999,269.19000,250.14999,255.75999,5062100
2021-12-13,252.14000,256.5,244.80000,251.37000,3410400
2021-12-14,247.28000,260.5,243.5,255.86000,3866600
2021-12-15,254.49001,261.17001,242.25999,258.29999,4623500
2021-12-16,264.45999,268.26001,244.63000,247.17000,3346600
2021-12-17,240,250.48000,236,243.35001,4420300
2021-12-20,236.56000,239.37000,231.77000,238.050003,3572200
2021-12-21,244.14999,248.12000,239.59000,247.69000,2776500
2021-12-22,248.50999,254.78999,245.64000,254.55000,3779100
2021-12-23,256.56000,269.31000,253.5,268.14999,4106100
2021-12-27,270.26001,281.98999,270.20001,280.26999,4448900
2021-12-28,270,270.98001,259.69000,261.32999,4372800
2021-12-29,256.67001,263.010010,251.37000,252.60001,3474300
2021-12-30,252.60001,260,252.039993,256.79001,2887600
2021-12-31,255.81000,259.20999,251.52000,252.37000,2360300
2022-01-03,256.26999,261.63000,250.64000,251.050003,3350900
